storerkey,sku,descr,packkey,Index,Paleta,obal
18833V  X4,4541773 02,P21 PPL OCT22,C11_24,1007395,C11,
18833V  X4,4541738 02,P21 PPL OCT22,C11_24,1007396,C11,
18833V  X4,4541742 02,P21 PPL OCT22,C11_24,1007397,C11,
18833V  X4,4542822 01,P21 PPL OCT22,C11_24,1007398,C11,
18833V  X4,4541743 02,P21 PPL OCT22,C11_24,1007399,C11,
18833V  X4,4542825 01,P21 PPL OCT22,C11_24,1007400,C11,
18833V  X4,4542827 01,P21 PPL OCT22,C11_24,1007401,C11,
18833V  X4,4541748 02,P21 PPL OCT22,C11_24,1007402,C11,
18833V  X4,4541751 02,P21 PPL OCT22,C11_24,1007403,C11,
18833V  X4,4542829 01,P21 PPL OCT22,C11_24,1007404,C11,
18833V  X4,4541754 02,P21 PPL OCT22,C11_24,1007405,C11,
18833V  X4,4542831 01,P21 PPL OCT22,C11_24,1007406,C11,
18833V  X4,4541758 02,P21 PPL OCT22,C11_24,1007407,C11,
18833V  X4,4541763 02,P21 PPL OCT22,C11_24,1007408,C11,
18833V  X4,4541764 02,P21 PPL OCT22,C11_24,1007409,C11,
18833V  X4,4542833 01,P21 PPL OCT22,C11_24,1007419,C11,
18833V  X4,4541772 02,P21 PPL OCT22,C11_24,1007420,C11,
18833V  X4,4542837 01,P21 PPL OCT22,C11_24,1007421,C11,
18833V  X4,4542828 01,P21 PPL OCT22,C11_24,1007426,C11,
18833V  X4,4542826 01,P21 PPL OCT22,C11_24,1007436,C11,
18833V  X4,4541766 02,P21 PPL OCT22,C11_24,1007437,C11,
18833V  X4,4541771 02,P21 PPL OCT22,C11_24,1007438,C11,
18833V  X4,4541736 02,P21 PPL OCT22,C11_24,1007449,C11,
18833V  X4,4541739 02,P21 PPL OCT22,C11_24,1007450,C11,
18833V  X4,4542821 01,P21 PPL OCT22,C11_24,1007451,C11,
18833V  X4,4541762 02,P21 PPL OCT22,C11_24,1007452,C11,
18833V  X4,4542838 01,P21 PPL OCT22,C11_24,1007453,C11,
18833V  X4,4541745 02,P21 PPL OCT22,C11_24,1007460,C11,
18833V  X4,4542830 01,P21 PPL OCT22,C11_24,1007461,C11,
18833V  X4,4541757 02,P21 PPL OCT22,C11_24,1007462,C11,
18833V  X4,4542832 01,P21 PPL OCT22,C11_24,1007463,C11,
18833V  X4,4541525 01,P21 PPL MAI22,C11_24,1006256,C11,
18833V  X4,4541282 02,P21 PPL MAI22,C11_24,1006427,C11,
18833V  X4,4540976 05,P21 PPL MAI22,C11_24,1006428,C11,
18833V  X4,4540408 06,P21 PPL MAI22,C11_24,1006429,C11,
18833V  X4,4540409 06,P21 PPL MAI22,C11_24,1006430,C11,
18833V  X4,4540410 06,P21 PPL MAI22,C11_24,1006455,C11,
18833V  X4,4540411 06,P21 PPL MAI22,C11_24,1006456,C11,
18833V  X4,4540978 05,P21 PPL MAI22,C11_24,1006457,C11,
18833V  X4,4540413 06,P21 PPL MAI22,C11_24,1006458,C11,
18833V  X4,4540980 05,P21 PPL MAI22,C11_24,1006459,C11,
18833V  X4,4540414 06,P21 PPL MAI22,C11_24,1006460,C11,
18833V  X4,4541289 02,P21 PPL MAI22,C11_24,1006461,C11,
18833V  X4,4540981 05,P21 PPL MAI22,C11_24,1006462,C11,
18833V  X4,4541292 02,P21 PPL MAI22,C11_24,1006463,C11,
18833V  X4,4540417 06,P21 PPL MAI22,C11_24,1006464,C11,
18833V  X4,4540983 05,P21 PPL MAI22,C11_24,1006465,C11,
18833V  X4,4540419 06,P21 PPL MAI22,C11_24,1006466,C11,
18833V  X4,4540984 05,P21 PPL MAI22,C11_24,1006467,C11,
18833V  X4,4541294 02,P21 PPL MAI22,C11_24,1006468,C11,
18833V  X4,4541295 02,P21 PPL MAI22,C11_24,1006492,C11,
18833V  X4,4540421 06,P21 PPL MAI22,C11_24,1006493,C11,
18833V  X4,4542110 01,P21 PPL MAI22,C11_24,1006494,C11,
18833V  X4,4540422 06,P21 PPL MAI22,C11_24,1006495,C11,
18833V  X4,4540423 06,P21 PPL MAI22,C11_24,1006496,C11,
18833V  X4,4540424 06,P21 PPL MAI22,C11_24,1006497,C11,
18833V  X4,4540988 05,P21 PPL MAI22,C11_24,1006498,C11,
18833V  X4,4540426 06,P21 PPL MAI22,C11_24,1006499,C11,
18833V  X4,4540427 06,P21 PPL MAI22,C11_24,1006500,C11,
18833V  X4,4540431 06,P21 PPL MAI22,C11_24,1006501,C11,
18833V  X4,4540989 05,P21 PPL MAI22,C11_24,1006502,C11,
18833V  X4,4541298 02,P21 PPL MAI22,C11_24,1006503,C11,
18833V  X4,4541299 02,P21 PPL MAI22,C11_24,1006504,C11,
18833V  X4,4540990 05,P21 PPL MAI22,C11_24,1006505,C11,
18833V  X4,4542111 01,P21 PPL MAI22,C11_24,1006529,C11,
18833V  X4,4540435 06,P21 PPL MAI22,C11_24,1006530,C11,
18833V  X4,4541304 02,P21 PPL MAI22,C11_24,1006531,C11,
18833V  X4,4541523 02,P21 PPL MAI22,C11_24,1006532,C11,
18833V  X4,4541525 02,P21 PPL MAI22,C11_24,1006533,C11,
18833V  X4,4540978 03,P21 PPL MAI22,C11_24,1006615,C11,
18833V  X4,4540415 04,P21 PPL MAI22,C11_24,1006616,C11,
18833V  X4,4540981 03,P21 PPL MAI22,C11_24,1006783,C11,
18833V  X4,4541523 01,P21 PPL MAI22,C11_24,1006816,C11,
18833V  X4,4541524 01,P21 PPL MAI22,C11_24,1006817,C11,
18833V  X4,4540408 04,P21 PPL MAI22,C11_24,1006859,C11,
18833V  X4,4540411 04,P21 PPL MAI22,C11_24,1006860,C11,
18833V  X4,4542103 01,P21 PPL MAI22,C11_24,1006950,C11,
18833V  X4,4542104 01,P21 PPL MAI22,C11_24,1006951,C11,
18833V  X4,4542105 01,P21 PPL MAI22,C11_24,1006952,C11,
18833V  X4,4540977 05,P21 PPL MAI22,C11_24,1006953,C11,
18833V  X4,4541287 02,P21 PPL MAI22,C11_24,1006954,C11,
18833V  X4,4542106 01,P21 PPL MAI22,C11_24,1006955,C11,
18833V  X4,4540412 06,P21 PPL MAI22,C11_24,1006956,C11,
18833V  X4,4541288 02,P21 PPL MAI22,C11_24,1006957,C11,
18833V  X4,4540979 05,P21 PPL MAI22,C11_24,1006958,C11,
18833V  X4,4540407 04,P21 PPL MAI22,C11_24,1006975,C11,
18833V  X4,4540410 04,P21 PPL MAI22,C11_24,1006976,C11,
18833V  X4,4540412 04,P21 PPL MAI22,C11_24,1006977,C11,
18833V  X4,4540979 03,P21 PPL MAI22,C11_24,1006978,C11,
18833V  X4,4540415 06,P21 PPL MAI22,C11_24,1006981,C11,
18833V  X4,4542107 01,P21 PPL MAI22,C11_24,1006982,C11,
18833V  X4,4540416 06,P21 PPL MAI22,C11_24,1006983,C11,
18833V  X4,4542108 01,P21 PPL MAI22,C11_24,1006984,C11,
18833V  X4,4541293 02,P21 PPL MAI22,C11_24,1006985,C11,
18833V  X4,4540418 06,P21 PPL MAI22,C11_24,1006986,C11,
18833V  X4,4540982 05,P21 PPL MAI22,C11_24,1006987,C11,
18833V  X4,4540420 06,P21 PPL MAI22,C11_24,1006988,C11,
18833V  X4,4540425 06,P21 PPL MAI22,C11_24,1006989,C11,
18833V  X4,4540985 05,P21 PPL MAI22,C11_24,1006990,C11,
18833V  X4,4540986 05,P21 PPL MAI22,C11_24,1006991,C11,
18833V  X4,4540987 05,P21 PPL MAI22,C11_24,1006992,C11,
18833V  X4,4540432 06,P21 PPL MAI22,C11_24,1006993,C11,
18833V  X4,4540433 06,P21 PPL MAI22,C11_24,1006994,C11,
18833V  X4,4540976 03,P21 PPL MAI22,C11_24,1007001,C11,
18833V  X4,4540407 06,P21 PPL MAI22,C11_24,1007012,C11,
18833V  X4,4541284 02,P21 PPL MAI22,C11_24,1007013,C11,
18833V  X4,4541290 02,P21 PPL MAI22,C11_24,1007014,C11,
18833V  X4,4541291 02,P21 PPL MAI22,C11_24,1007015,C11,
18833V  X4,4542109 01,P21 PPL MAI22,C11_24,1007016,C11,
18833V  X4,4541302 02,P21 PPL MAI22,C11_24,1007017,C11,
18833V  X4,4540977 03,P21 PPL MAI22,C11_24,1007020,C11,
18833V  X4,4542171 01,P21 PPL MAI22,C11_24,1007024,C11,
18833V  X4,4540434 06,P21 PPL MAI22,C11_24,1007025,C11,
18833V  X4,4541303 02,P21 PPL MAI22,C11_24,1007026,C11,
18833V  X4,4541524 02,P21 PPL MAI22,C11_24,1007027,C11,
18833V  X4,4540409 04,P21 PPL MAI22,C11_24,1007046,C11,
18833V  X4,4540413 04,P21 PPL MAI22,C11_24,1007047,C11,
18833V  X4,4540980 03,P21 PPL MAI22,C11_24,1007048,C11,
18833V  X4,4540414 04,P21 PPL MAI22,C11_24,1007166,C11,
18833V  X4,4540416 04,P21 PPL MAI22,C11_24,1007167,C11,
18833V  X4,4539074 01,P21 PPL oct2020,C11_24,1005212,C11,
18833V  X4,4539075 01,P21 PPL oct2020,C11_24,1005213,C11,
18833V  X4,4539058 01,P21 PPL oct2020,C11_24,1005343,C11,
18833V  X4,4539068 01,P21 PPL oct2020,C11_24,1005344,C11,
18833V  X4,4539069 01,P21 PPL oct2020,C11_24,1005345,C11,
18833V  X4,4539076 01,P21 PPL oct2020,C11_24,1005346,C11,
18833V  X4,4539061 01,P21 PPL oct2020,C11_24,1005376,C11,
18833V  X4,4539063 01,P21 PPL oct2020,C11_24,1005377,C11,
18833V  X4,4539057 01,P21 PPL oct2020,C11_24,1005423,C11,
18833V  X4,4539064 01,P21 PPL oct2020,C11_24,1005424,C11,
18833V  X4,4539066 01,P21 PPL oct2020,C11_24,1005425,C11,
18833V  X4,4539077 01,P21 PPL oct2020,C11_24,1005426,C11,
18833V  X4,4539079 01,P21 PPL oct2020,C11_24,1005427,C11,
18833V  X4,4539081 01,P21 PPL oct2020,C11_24,1005428,C11,
18833V  X4,4539082 01,P21 PPL oct2020,C11_24,1005429,C11,
18833V  X4,4539086 01,P21 PPL oct2020,C11_24,1005430,C11,
18833V  X4,4539050 01,P21 PPL oct2020,C11_24,1005435,C11,
18833V  X4,4539051 01,P21 PPL oct2020,C11_24,1005436,C11,
18833V  X4,4539054 01,P21 PPL oct2020,C11_24,1005437,C11,
18833V  X4,4539055 01,P21 PPL oct2020,C11_24,1005506,C11,
18833V  X4,4539062 01,P21 PPL oct2020,C11_24,1005507,C11,
18833V  X4,4539065 01,P21 PPL oct2020,C11_24,1005508,C11,
18833V  X4,4539071 01,P21 PPL oct2020,C11_24,1005509,C11,
18833V  X4,4539073 01,P21 PPL oct2020,C11_24,1005510,C11,
18833V  X4,4539084 01,P21 PPL oct2020,C11_24,1005511,C11,
18833V  X4,4539070 01,P21 PPL oct2020,C11_24,1005637,C11,
18833V  X4,4539085 01,P21 PPL oct2020,C11_24,1005638,C11,
18833V  X4,4539053 01,P21 PPL oct2020,C11_24,1005693,C11,
18833V  X4,4539078 01,P21 PPL oct2020,C11_24,1005694,C11,
18833V  X4,4539080 01,P21 PPL oct2020,C11_24,1005695,C11,
18833V  X4,4539087 01,P21 PPL oct2020,C11_24,1005696,C11,
18833V  X4,4539056 01,P21 PPL oct2020,C11_24,1005766,C11,
18833V  X4,4539067 01,P21 PPL oct2020,C11_24,1005767,C11,
18833V  X4,4539072 01,P21 PPL oct2020,C11_24,1005768,C11,
18833V  X4,4539052 01,P21 PPL oct2020,C11_24,1005812,C11,
18833V  X4,4539059 01,P21 PPL oct2020,C11_24,1005813,C11,
18833V  X4,4539060 01,P21 PPL oct2020,C11_24,1005814,C11,
18833V  X4,4539083 01,P21 PPL oct2020,C11_24,1005815,C11,
18833V  X4,4540042 01,P21 PPL oct2020,C11_24,1005913,C11,
18833V  X4,4539065 02,P21 PPL oct2020,C11_24,1005929,C11,
18833V  X4,4539053 02,P21 PPL oct2020,C11_24,1005938,C11,
18833V  X4,4539059 02,P21 PPL oct2020,C11_24,1005939,C11,
18833V  X4,4540041 01,P21 PPL oct2020,C11_24,1005940,C11,
18833V  X4,4540043 01,P21 PPL oct2020,C11_24,1005941,C11,
18833V  X4,4540045 01,P21 PPL oct2020,C11_24,1005942,C11,
18833V  X4,4539067 02,P21 PPL oct2020,C11_24,1005943,C11,
18833V  X4,4540052 01,P21 PPL oct2020,C11_24,1005946,C11,
18833V  X4,4539084 02,P21 PPL oct2020,C11_24,1005947,C11,
18833V  X4,4539068 02,P21 PPL oct2020,C11_24,1005956,C11,
18833V  X4,4539070 02,P21 PPL oct2020,C11_24,1005957,C11,
18833V  X4,4540050 01,P21 PPL oct2020,C11_24,1005958,C11,
18833V  X4,4539078 02,P21 PPL oct2020,C11_24,1005959,C11,
18833V  X4,4539083 02,P21 PPL oct2020,C11_24,1005960,C11,
18833V  X4,4540036 01,P21 PPL oct2020,C11_24,1006005,C11,
18833V  X4,4539075 02,P21 PPL oct2020,C11_24,1006006,C11,
18833V  X4,4540053 01,P21 PPL oct2020,C11_24,1006007,C11,
18833V  X4,4540002 01,P21 PPL oct2020,C11_24,1006008,C11,
18833V  X4,4539051 02,P21 PPL oct2020,C11_24,1006048,C11,
18833V  X4,4540038 01,P21 PPL oct2020,C11_24,1006049,C11,
18833V  X4,4539060 02,P21 PPL oct2020,C11_24,1006050,C11,
18833V  X4,4540044 01,P21 PPL oct2020,C11_24,1006051,C11,
18833V  X4,4540046 01,P21 PPL oct2020,C11_24,1006052,C11,
18833V  X4,4540049 01,P21 PPL oct2020,C11_24,1006055,C11,
18833V  X4,4540051 01,P21 PPL oct2020,C11_24,1006056,C11,
18833V  X4,4539079 02,P21 PPL oct2020,C11_24,1006057,C11,
18833V  X4,4540004 01,P21 PPL oct2020,C11_24,1006058,C11,
18833V  X4,4540037 01,P21 PPL oct2020,C11_24,1006072,C11,
18833V  X4,4539052 02,P21 PPL oct2020,C11_24,1006073,C11,
18833V  X4,4539055 02,P21 PPL oct2020,C11_24,1006074,C11,
18833V  X4,4539062 02,P21 PPL oct2020,C11_24,1006075,C11,
18833V  X4,4540047 01,P21 PPL oct2020,C11_24,1006076,C11,
18833V  X4,4539072 02,P21 PPL oct2020,C11_24,1006077,C11,
18833V  X4,4539057 02,P21 PPL oct2020,C11_24,1006087,C11,
18833V  X4,4540039 01,P21 PPL oct2020,C11_24,1006088,C11,
18833V  X4,4539058 02,P21 PPL oct2020,C11_24,1006089,C11,
18833V  X4,4540040 01,P21 PPL oct2020,C11_24,1006090,C11,
18833V  X4,4539061 02,P21 PPL oct2020,C11_24,1006091,C11,
18833V  X4,4539064 02,P21 PPL oct2020,C11_24,1006092,C11,
18833V  X4,4539066 02,P21 PPL oct2020,C11_24,1006093,C11,
18833V  X4,4539076 02,P21 PPL oct2020,C11_24,1006094,C11,
18833V  X4,4539063 02,P21 PPL oct2020,C11_24,1006100,C11,
18833V  X4,4539050 02,P21 PPL oct2020,C11_24,1006118,C11,
18833V  X4,4539071 02,P21 PPL oct2020,C11_24,1006119,C11,
18833V  X4,4539077 02,P21 PPL oct2020,C11_24,1006120,C11,
18833V  X4,4540003 01,P21 PPL oct2020,C11_24,1006121,C11,
18833V  X4,4539069 02,P21 PPL oct2020,C11_24,1006160,C11,
18833V  X4,4540048 01,P21 PPL oct2020,C11_24,1006161,C11,
18833V  X4,4539081 02,P21 PPL oct2020,C11_24,1006162,C11,
18833V  X4,4540040 02,P21 PPL MAI21,C11_24,1006269,C11,
18833V  X4,4539067 03,P21 PPL MAI21,C11_24,1006270,C11,
18833V  X4,4540765 01,P21 PPL MAI21,C11_24,1006271,C11,
18833V  X4,4539072 03,P21 PPL MAI21,C11_24,1006272,C11,
18833V  X4,4540773 01,P21 PPL MAI21,C11_24,1006273,C11,
18833V  X4,4539051 03,P21 PPL MAI21,C11_24,1006285,C11,
18833V  X4,4539052 03,P21 PPL MAI21,C11_24,1006286,C11,
18833V  X4,4540043 02,P21 PPL MAI21,C11_24,1006287,C11,
18833V  X4,4539069 03,P21 PPL MAI21,C11_24,1006290,C11,
18833V  X4,4540764 01,P21 PPL MAI21,C11_24,1006291,C11,
18833V  X4,4539081 03,P21 PPL MAI21,C11_24,1006292,C11,
18833V  X4,4540749 01,P21 PPL MAI21,C11_24,1006307,C11,
18833V  X4,4540754 01,P21 PPL MAI21,C11_24,1006308,C11,
18833V  X4,4540756 01,P21 PPL MAI21,C11_24,1006309,C11,
18833V  X4,4540758 01,P21 PPL MAI21,C11_24,1006311,C11,
18833V  X4,4540045 02,P21 PPL MAI21,C11_24,1006312,C11,
18833V  X4,4539068 03,P21 PPL MAI21,C11_24,1006313,C11,
18833V  X4,4539076 03,P21 PPL MAI21,C11_24,1006314,C11,
18833V  X4,4540346 02,P21 PPL MAI21,C11_24,1006315,C11,
18833V  X4,4540774 01,P21 PPL MAI21,C11_24,1006316,C11,
18833V  X4,4540038 02,P21 PPL MAI21,C11_24,1006350,C11,
18833V  X4,4539058 03,P21 PPL MAI21,C11_24,1006354,C11,
18833V  X4,4539059 03,P21 PPL MAI21,C11_24,1006355,C11,
18833V  X4,4540041 02,P21 PPL MAI21,C11_24,1006356,C11,
18833V  X4,4540042 02,P21 PPL MAI21,C11_24,1006357,C11,
18833V  X4,4539061 03,P21 PPL MAI21,C11_24,1006358,C11,
18833V  X4,4540048 02,P21 PPL MAI21,C11_24,1006359,C11,
18833V  X4,4539066 03,P21 PPL MAI21,C11_24,1006360,C11,
18833V  X4,4539075 03,P21 PPL MAI21,C11_24,1006389,C11,
18833V  X4,4540768 01,P21 PPL MAI21,C11_24,1006390,C11,
18833V  X4,4539077 03,P21 PPL MAI21,C11_24,1006391,C11,
18833V  X4,4540050 02,P21 PPL MAI21,C11_24,1006392,C11,
18833V  X4,4539084 03,P21 PPL MAI21,C11_24,1006393,C11,
18833V  X4,4540752 01,P21 PPL MAI21,C11_24,1006434,C11,
18833V  X4,4540044 02,P21 PPL MAI21,C11_24,1006435,C11,
18833V  X4,4539064 03,P21 PPL MAI21,C11_24,1006437,C11,
18833V  X4,4540759 01,P21 PPL MAI21,C11_24,1006438,C11,
18833V  X4,4540046 02,P21 PPL MAI21,C11_24,1006439,C11,
18833V  X4,4540761 01,P21 PPL MAI21,C11_24,1006440,C11,
18833V  X4,4539050 03,P21 PPL MAI21,C11_24,1006692,C11,
18833V  X4,4540036 02,P21 PPL MAI21,C11_24,1006693,C11,
18833V  X4,4540747 01,P21 PPL MAI21,C11_24,1006694,C11,
18833V  X4,4539055 03,P21 PPL MAI21,C11_24,1006695,C11,
18833V  X4,4540757 01,P21 PPL MAI21,C11_24,1006696,C11,
18833V  X4,4539060 03,P21 PPL MAI21,C11_24,1006697,C11,
18833V  X4,4540762 01,P21 PPL MAI21,C11_24,1006699,C11,
18833V  X4,4539083 03,P21 PPL MAI21,C11_24,1006700,C11,
18833V  X4,4540052 02,P21 PPL MAI21,C11_24,1006701,C11,
18833V  X4,4540776 01,P21 PPL MAI21,C11_24,1006702,C11,
18833V  X4,4540748 01,P21 PPL MAI21,C11_24,1006820,C11,
18833V  X4,4540755 01,P21 PPL MAI21,C11_24,1006821,C11,
18833V  X4,4540771 01,P21 PPL MAI21,C11_24,1006822,C11,
18833V  X4,4539063 03,P21 PPL MAI21,C11_24,1006823,C11,
18833V  X4,4540760 01,P21 PPL MAI21,C11_24,1006824,C11,
18833V  X4,4540047 02,P21 PPL MAI21,C11_24,1006825,C11,
18833V  X4,4539070 03,P21 PPL MAI21,C11_24,1006826,C11,
18833V  X4,4539078 03,P21 PPL MAI21,C11_24,1006828,C11,
18833V  X4,4540772 01,P21 PPL MAI21,C11_24,1006829,C11,
18833V  X4,4540775 01,P21 PPL MAI21,C11_24,1006830,C11,
18833V  X4,4539053 03,P21 PPL MAI21,C11_24,1006869,C11,
18833V  X4,4539065 03,P21 PPL MAI21,C11_24,1006873,C11,
18833V  X4,4540763 01,P21 PPL MAI21,C11_24,1006874,C11,
18833V  X4,4539071 03,P21 PPL MAI21,C11_24,1006875,C11,
18833V  X4,4540049 02,P21 PPL MAI21,C11_24,1006876,C11,
18833V  X4,4540769 01,P21 PPL MAI21,C11_24,1006877,C11,
18833V  X4,4540346 01,P21 PPL MAI21,C11_24,1007131,C11,
18833V  X4,4540750 01,P21 PPL MAI21,C11_24,1007256,C11,
18833V  X4,4540751 01,P21 PPL MAI21,C11_24,1007257,C11,
18833V  X4,4539057 03,P21 PPL MAI21,C11_24,1007258,C11,
18833V  X4,4539062 03,P21 PPL MAI21,C11_24,1007259,C11,
18833V  X4,4540766 01,P21 PPL MAI21,C11_24,1007261,C11,
18833V  X4,4540767 01,P21 PPL MAI21,C11_24,1007262,C11,
18833V  X4,4540770 01,P21 PPL MAI21,C11_24,1007263,C11,
18833V  X4,4540051 02,P21 PPL MAI21,C11_24,1007264,C11,
18833V  X4,4539079 03,P21 PPL MAI21,C11_24,1007265,C11,
18833V  X4,4537246 01,P21 PPL EL2,C11_24,1003759,C11,
18833V  X4,4537601 01,P21 PPL juillet20,C11_24,1003789,C11,
18833V  X4,4537227 01,P21 PPL EL2,C11_24,1004056,C11,
18833V  X4,4536445 03,P21 PPL EL1,C11_24,1004057,C11,
18833V  X4,4536446 03,P21 PPL EL1,C11_24,1004058,C11,
18833V  X4,4536456 03,P21 PPL EL1,C11_24,1004059,C11,
18833V  X4,4535425 05,A9 PPL OCT2018,C11_24,1004348,C11,
18833V  X4,4536431 03,P21 PPL EL1,C11_24,1004370,C11,
18833V  X4,4536437 03,P21 PPL EL1,C11_24,1004371,C11,
18833V  X4,4536439 03,P21 PPL EL1,C11_24,1004372,C11,
18833V  X4,4537232 02,P21 PPL AMC,C11_24,1004373,C11,
18833V  X4,4537234 02,P21 PPL AMC,C11_24,1004374,C11,
18833V  X4,4537246 02,P21 PPL AMC,C11_24,1004396,C11,
18833V  X4,4537251 02,P21 PPL AMC,C11_24,1004397,C11,
18833V  X4,4537257 02,P21 PPL AMC,C11_24,1004398,C11,
18833V  X4,4537716 01,P21 PPL OCT2019,C11_24,1004478,C11,
18833V  X4,4537244 03,P21 PPL OCT2019,C11_24,1004479,C11,
18833V  X4,4537267 03,P21 PPL OCT2019,C11_24,1004480,C11,
18833V  X4,4537222 03,P21 PPL OCT2019,C11_24,1004484,C11,
18833V  X4,4537688 02,P21 PPL OCT2019,C11_24,1004485,C11,
18833V  X4,4537220 03,P21 PPL OCT2019,C11_24,1004486,C11,
18833V  X4,4537715 01,P21 PPL OCT2019,C11_24,1004487,C11,
18833V  X4,4537230 03,P21 PPL OCT2019,C11_24,1004488,C11,
18833V  X4,4537690 02,P21 PPL OCT2019,C11_24,1004489,C11,
18833V  X4,4537246 03,P21 PPL OCT2019,C11_24,1004490,C11,
18833V  X4,4537249 03,P21 PPL OCT2019,C11_24,1004491,C11,
18833V  X4,4537251 03,P21 PPL OCT2019,C11_24,1004492,C11,
18833V  X4,4537693 02,P21 PPL OCT2019,C11_24,1004493,C11,
18833V  X4,4537255 03,P21 PPL OCT2019,C11_24,1004494,C11,
18833V  X4,4537719 01,P21 PPL OCT2019,C11_24,1004495,C11,
18833V  X4,4537258 03,P21 PPL OCT2019,C11_24,1004496,C11,
18833V  X4,4537717 01,P21 PPL OCT2019,C11_24,1004498,C11,
18833V  X4,4537694 02,P21 PPL OCT2019,C11_24,1004499,C11,
18833V  X4,4537718 01,P21 PPL OCT2019,C11_24,1004500,C11,
18833V  X4,4537261 03,P21 PPL OCT2019,C11_24,1004501,C11,
18833V  X4,4537720 01,P21 PPL OCT2019,C11_24,1004502,C11,
18833V  X4,4537721 01,P21 PPL OCT2019,C11_24,1004503,C11,
18833V  X4,4537266 03,P21 PPL OCT2019,C11_24,1004504,C11,
18833V  X4,4537722 01,eP21 PPL OCT2019,C11_24,1004505,C11,
18833V  X4,4537687 02,P21 PPL OCT2019,C11_24,1004544,C11,
18833V  X4,4537689 02,P21 PPL OCT2019,C11_24,1004545,C11,
18833V  X4,4537245 03,P21 PPL OCT2019,C11_24,1004546,C11,
18833V  X4,4537257 03,P21 PPL OCT2019,C11_24,1004547,C11,
18833V  X4,4537260 03,P21 PPL OCT2019,C11_24,1004548,C11,
18833V  X4,4537268 03,P21 PPL OCT2019,C11_24,1004549,C11,
18833V  X4,4537723 01,eP21 PPL OCT2019,C11_24,1004550,C11,
18833V  X4,4537691 02,P21 PPL OCT2019,C11_24,1004564,C11,
18833V  X4,4537692 02,P21 PPL OCT2019,C11_24,1004565,C11,
18833V  X4,4538142 01,P21 PPL AMC OCT2019,C11_24,1004607,C11,
18833V  X4,4538143 01,P21 PPL AMC OCT2019,C11_24,1004608,C11,
18833V  X4,4538158 01,P21 PPL AMC OCT2019,C11_24,1004609,C11,
18833V  X4,4538161 01,P21 PPL AMC OCT2019,C11_24,1004610,C11,
18833V  X4,4538162 01,P21 PPL AMC OCT2019,C11_24,1004611,C11,
18833V  X4,4538167 01,P21 PPL AMC OCT2019,C11_24,1004612,C11,
18833V  X4,4538177 01,P21 PPL AMC OCT2019,C11_24,1004613,C11,
18833V  X4,4538178 01,P21 PPL AMC OCT2019,C11_24,1004614,C11,
18833V  X4,4538180 01,P21 PPL AMC OCT2019,C11_24,1004615,C11,
18833V  X4,4538187 01,P21 PPL AMC OCT2019,C11_24,1004616,C11,
18833V  X4,4538188 01,P21 PPL AMC OCT2019,C11_24,1004617,C11,
18833V  X4,4537972 01,P21 PPL AMC,C11_24,1004705,C11,
18833V  X4,4537979 01,P21 PPL AMC,C11_24,1004706,C11,
18833V  X4,4537980 01,P21 PPL AMC,C11_24,1004707,C11,
18833V  X4,4538144 01,P21 PPL AMC OCT2019,C11_24,1004745,C11,
18833V  X4,4538150 01,P21 PPL AMC OCT2019,C11_24,1004746,C11,
18833V  X4,4538151 01,P21 PPL AMC OCT2019,C11_24,1004747,C11,
18833V  X4,4538170 01,P21 PPL AMC OCT2019,C11_24,1004748,C11,
18833V  X4,4538172 01,P21 PPL AMC OCT2019,C11_24,1004749,C11,
18833V  X4,4538173 01,P21 PPL AMC OCT2019,C11_24,1004750,C11,
18833V  X4,4538182 01,P21 PPL AMC OCT2019,C11_24,1004751,C11,
18833V  X4,4538191 01,P21 PPL AMC OCT2019,C11_24,1004752,C11,
18833V  X4,4537984 01,P21 PPL AMC,C11_24,1004762,C11,
18833V  X4,4537978 01,P21 PPL AMC,C11_24,1004789,C11,
18833V  X4,4537982 01,P21 PPL AMC,C11_24,1004796,C11,
18833V  X4,4538146 01,P21 PPL AMC OCT2019,C11_24,1004801,C11,
18833V  X4,4538147 01,P21 PPL AMC OCT2019,C11_24,1004802,C11,
18833V  X4,4538152 01,P21 PPL AMC OCT2019,C11_24,1004803,C11,
18833V  X4,4538157 01,P21 PPL AMC OCT2019,C11_24,1004804,C11,
18833V  X4,4538159 01,P21 PPL AMC OCT2019,C11_24,1004805,C11,
18833V  X4,4538169 01,P21 PPL AMC OCT2019,C11_24,1004806,C11,
18833V  X4,4538183 01,P21 PPL AMC OCT2019,C11_24,1004807,C11,
18833V  X4,4538184 01,P21 PPL AMC OCT2019,C11_24,1004808,C11,
18833V  X4,4538189 01,P21 PPL AMC OCT2019,C11_24,1004809,C11,
18833V  X4,4538190 01,P21 PPL AMC OCT2019,C11_24,1004810,C11,
18833V  X4,4538193 01,P21 PPL AMC OCT2019,C11_24,1004811,C11,
18833V  X4,4538156 01,P21 PPL AMC OCT2019,C11_24,1004835,C11,
18833V  X4,4538165 01,P21 PPL AMC OCT2019,C11_24,1004836,C11,
18833V  X4,4538166 01,P21 PPL AMC OCT2019,C11_24,1004837,C11,
18833V  X4,4538168 01,P21 PPL AMC OCT2019,C11_24,1004838,C11,
18833V  X4,4537974 01,P21 PPL AMC,C11_24,1004851,C11,
18833V  X4,4537977 01,P21 PPL AMC,C11_24,1004852,C11,
